Date,Price,volume,price_eth
2021-01-04 00:00:00+00:00,32749.60893779,91676159745.0,977.93394044
2021-01-04 00:15:00+00:00,32842.43808384,79425067322.0,971.72691484
2021-01-04 00:30:00+00:00,32557.97413614,79626252940.0,970.0274455
2021-01-04 00:45:00+00:00,32750.61483106,80297555964.0,980.16920305
2021-01-04 01:00:00+00:00,32703.0866669,80103912328.0,973.74390889
2021-01-04 01:15:00+00:00,32602.77417785,80090193222.0,964.45541463
2021-01-04 01:30:00+00:00,32953.80301788,80731836917.0,963.82303411
2021-01-04 01:45:00+00:00,33040.98179774,84110971673.0,967.22360423
2021-01-04 02:00:00+00:00,33050.74119645,81159385328.0,975.79185127
2021-01-04 02:15:00+00:00,32980.63952337,81208702587.0,971.53305235
2021-01-04 02:30:00+00:00,32982.81962039,81393540150.0,969.6843534
2021-01-04 02:45:00+00:00,33339.97297849,82242622989.0,977.658422
2021-01-04 03:00:00+00:00,33297.86029959,82365756284.0,983.67869889
2021-01-04 03:15:00+00:00,33255.13201264,82556021639.0,993.67777932
2021-01-04 03:30:00+00:00,33175.86163491,81803319928.0,1001.36398037
2021-01-04 03:45:00+00:00,33270.95975828,83446598646.0,1019.63915779
2021-01-04 04:00:00+00:00,33331.94797204,83883468649.0,1024.77673258
2021-01-04 04:15:00+00:00,33356.7653795,83174667078.0,1031.09497399
2021-01-04 04:30:00+00:00,33117.54031249,82969924299.0,1018.44428633
2021-01-04 04:45:00+00:00,33177.82973542,83133698450.0,1027.42273099
2021-01-04 05:00:00+00:00,33045.81273311,81377565695.0,1024.81401154
2021-01-04 05:15:00+00:00,33170.77365527,84648370761.0,1053.92598291
2021-01-04 05:30:00+00:00,32968.65812361,84227426726.0,1055.96947503
2021-01-04 05:45:00+00:00,32846.24502184,81370945257.0,1091.02306747
2021-01-04 06:00:00+00:00,32962.79058474,81449414949.0,1088.37197817
2021-01-04 06:15:00+00:00,33169.89819151,82146931856.0,1122.87910825
2021-01-04 06:30:00+00:00,32962.15775581,82660829441.0,1152.82766392
2021-01-04 06:45:00+00:00,32963.48073314,83243813224.0,1106.55958577
2021-01-04 07:00:00+00:00,32861.9058696,83480016307.0,1095.26366942
2021-01-04 07:15:00+00:00,32153.49528879,84991706041.0,1062.44635899
2021-01-04 07:30:00+00:00,32173.67333634,85590198301.0,1051.56560044
2021-01-04 07:45:00+00:00,31992.52040617,85642858115.0,1038.91395232
2021-01-04 08:00:00+00:00,32430.45785382,86459417967.0,1068.46258748
2021-01-04 08:15:00+00:00,32205.47200947,86157837257.0,1043.59705879
2021-01-04 08:30:00+00:00,31934.59852003,89441376526.0,1006.28291475
2021-01-04 08:45:00+00:00,31963.0498776,4712841842497.0,1021.85635071
2021-01-04 09:00:00+00:00,31858.54481328,90024408552.0,1005.13024183
2021-01-04 09:15:00+00:00,31699.35063432,87051720421.0,979.37828919
2021-01-04 09:30:00+00:00,30732.92739794,87110417987.0,938.18354465
2021-01-04 09:45:00+00:00,30979.75839408,89383639219.0,966.97951673
2021-01-04 10:00:00+00:00,30620.15703716,89303835527.0,947.18655835
2021-01-04 10:15:00+00:00,29320.25183507,90802137184.0,928.86660373
2021-01-04 10:30:00+00:00,29483.51896048,92805691492.0,942.97829041
2021-01-04 10:45:00+00:00,30347.63358787,95392328995.0,965.76784865
2021-01-04 11:00:00+00:00,29839.74698587,94903979019.0,946.26745978
2021-01-04 11:15:00+00:00,30333.33053929,96980309981.0,963.99469962
2021-01-04 11:30:00+00:00,30199.0359375,97102282793.0,960.21445058
2021-01-04 11:45:00+00:00,30786.81139441,98294598666.0,974.50372384
2021-01-04 12:00:00+00:00,30803.71587225,98488993236.0,970.65812245
2021-01-04 12:15:00+00:00,31043.08618858,99493272121.0,979.4503274
2021-01-04 12:30:00+00:00,31306.64593305,100704247685.0,1004.26885907
2021-01-04 12:45:00+00:00,31271.34776422,101391370695.0,1020.62728381
2021-01-04 13:00:00+00:00,30993.10794404,100774132699.0,998.61378959
2021-01-04 13:15:00+00:00,31190.38214465,101603733578.0,1005.98427339
2021-01-04 13:30:00+00:00,31093.69140536,101381224630.0,996.86853314
2021-01-04 13:45:00+00:00,31268.61985955,101264099592.0,1006.12951319
2021-01-04 14:00:00+00:00,31636.55374221,95398742533.0,1008.86527241
2021-01-04 14:15:00+00:00,31692.99962043,92642549026.0,1018.60918231
2021-01-04 14:30:00+00:00,31760.72303205,92628068145.0,1017.75626381
2021-01-04 14:45:00+00:00,32032.31532429,93127160029.0,1041.9999716
2021-01-04 15:00:00+00:00,31916.00593626,92338524240.0,1036.42610182
2021-01-04 15:15:00+00:00,31906.40064688,92110090490.0,1049.84387375
2021-01-04 15:30:00+00:00,31860.59051734,91339063696.0,1050.5713874
2021-01-04 15:45:00+00:00,31672.71051435,90738098524.0,1037.10081998
2021-01-04 16:00:00+00:00,31363.2696968,84419640283.0,1004.88751586
2021-01-04 16:15:00+00:00,30961.155757309007,86658602069.0,993.05280328
2021-01-04 16:30:00+00:00,31059.82802022,84040138228.0,999.95593278
2021-01-04 16:45:00+00:00,31399.10263793,84410291800.0,1013.99234282
2021-01-04 17:00:00+00:00,31282.18534513,86075610795.0,1012.28873965
2021-01-04 17:15:00+00:00,31232.03823551,82801407123.0,1006.9769495
2021-01-04 17:30:00+00:00,30965.85222353,82207834168.0,999.79944622
2021-01-04 17:45:00+00:00,31053.67562513,82451932091.0,1000.50187541
2021-01-04 18:00:00+00:00,31232.65803509,81464431102.0,1016.22319343
2021-01-04 18:15:00+00:00,31276.28395937,81462658588.0,1015.6868338
